protid	pdb_origin	pdb_confidence	pdb_chains
Q8WWZ4	AlphaFold	75.70795149555376	['A']
Q99496	AlphaFold	78.40246866691987	['A']
P21709	AlphaFold	80.64237417654809	['A']
P60033	AlphaFold	87.27305693753455	['A']
Q6UWS5	AlphaFold	94.5472600619195	['A']
Q9UDX5	AlphaFold	86.69895604395604	['A']
P0CG01	AlphaFold	79.73876760563381	['A']
A0A0U1RR37	AlphaFold	64.41479327259987	['A']
Q9BRY0	AlphaFold	81.14813186813187	['A']
Q9H0S4	AlphaFold	86.0282012366498	['A']
Q9P0J7	AlphaFold	70.40884181756064	['A']
Q9P2R3	AlphaFold	87.17346730320862	['A']
Q9H2K0	AlphaFold	78.91883992805755	['A']
Q86UA6	AlphaFold	81.59277359583092	['A']
Q5VTY9	AlphaFold	93.27986426456071	['A']
Q5T0N5	AlphaFold	79.95997969543147	['A']
Q4VXU2	AlphaFold	76.5968445185494	['A']
P0DUX0	AlphaFold	67.33367494356659	['A']
Q9Y2P7	AlphaFold	67.67971434239239	['A']
Q9H9Z2	AlphaFold	77.07045254556883	['A']
O75200	AlphaFold	54.08014894250819	['A']
Q8N1Q8	AlphaFold	84.95908483290488	['A']
O14832	AlphaFold	87.17683997050148	['A']
P09913	AlphaFold	88.96310057321521	['A']
Q96G21	AlphaFold	89.43779319041614	['A']
Q53FZ2	AlphaFold	89.32778516295026	['A']
Q9UMQ3	AlphaFold	66.35155606407322	['A']
Q14956	AlphaFold	77.69241953385126	['A']
Q8WWY8	AlphaFold	90.78405541561713	['A']
P0CG29	AlphaFold	97.67602577319587	['A']
Q96KR6	AlphaFold	69.23005567153793	['A']
Q16827	AlphaFold	77.25206808161593	['A']
Q8N8Z6	AlphaFold	68.23134464513775	['A']
Q9H2I8	AlphaFold	79.5915428211587	['A']
Q567V2	AlphaFold	88.5065873015873	['A']
P35754	AlphaFold	97.01611650485437	['A']
Q53S58	AlphaFold	90.35858577405858	['A']
P35998	AlphaFold	79.85017296980358	['A']
Q9NVA2	AlphaFold	82.58677140386278	['A']
Q6PJ21	AlphaFold	77.1854261878854	['A']
P46976	AlphaFold	84.03398054755044	['A']
Q02846	AlphaFold	82.20448365703459	['A']
Q8IZM0	AlphaFold	45.30779874213836	['A']
Q2WGN9	AlphaFold	55.26100821167883	['A']
B5MCN3	AlphaFold	94.48549639837145	['A']
O95486	AlphaFold	76.61507239496797	['A']
Q7Z3B4	AlphaFold	78.10892418032786	['A']
Q7Z419	AlphaFold	82.3824174882126	['A']
Q6TFL4	AlphaFold	88.390744060025	['A']
Q8N0Y3	AlphaFold	85.82836596084698	['A']
P55895	AlphaFold	76.40149759615386	['A']
Q8NEL9	AlphaFold	66.76204185520362	['A']
P42331	AlphaFold	70.88170679611652	['A']
O43639	AlphaFold	72.8790594059406	['A']
P82673	AlphaFold	85.40386872586873	['A']
Q8IWQ3	AlphaFold	68.51097543981885	['A']
Q3KQZ1	AlphaFold	89.27497150372645	['A']
Q96H72	AlphaFold	76.2986094890511	['A']
P29590	AlphaFold	70.87157502193624	['A']
Q6UVY6	AlphaFold	89.6554249031995	['A']
P50053	AlphaFold	97.30835376532399	['A']
Q9NUP9	AlphaFold	87.42973255055446	['A']
P08238	AlphaFold	84.45004445964432	['A']
Q9UPI3	AlphaFold	81.57924944265545	['A']
Q9Y6D6	AlphaFold	75.9528531478071	['A']
Q16774	AlphaFold	94.46206286836936	['A']
Q8NE86	AlphaFold	79.5423896011396	['A']
Q9H1X3	AlphaFold	83.79851802403203	['A']
P35813	AlphaFold	94.75970063908508	['A']
P81408	AlphaFold	54.18636654661865	['A']
Q8N9S9	AlphaFold	84.65137408861469	['A']
Q9BX46	AlphaFold	66.29942954934398	['A']
Q9Y6E2	AlphaFold	91.2155853730463	['A']
Q7Z5L9	AlphaFold	56.83526831544563	['A']
P52888	AlphaFold	93.94129445748331	['A']
Q16760	AlphaFold	72.10266185523244	['A']
Q15269	AlphaFold	86.93074002217294	['A']
P09132	AlphaFold	86.71166371681417	['A']
A6NHL2	AlphaFold	91.20467769537935	['A']
Q96FN5	AlphaFold	70.90827544426494	['A']
Q13618	AlphaFold	90.50663939685593	['A']
Q8WVP7	AlphaFold	79.55394947151328	['A']
Q8TA86	AlphaFold	79.27384069830879	['A']
Q96CP7	AlphaFold	89.65335317460317	['A']
Q8IUH3	AlphaFold	74.6695884227297	['A']
P19447	AlphaFold	76.21426271321536	['A']
Q6Y288	AlphaFold	86.80432540675844	['A']
Q7RTY8	AlphaFold	81.51721610616801	['A']
Q8N0X7	AlphaFold	61.949980476376425	['A']
O96004	AlphaFold	66.17874251497007	['A']
Q9BZY9	AlphaFold	79.89552141802066	['A']
Q9H4F1	AlphaFold	89.71299708211754	['A']
O14775	AlphaFold	93.82117569786534	['A']
Q8NGU9	AlphaFold	70.89353390348198	['A']
Q30KQ8	AlphaFold	69.1298123620309	['A']
P56378	AlphaFold	85.36328358208954	['A']
Q13156	AlphaFold	81.2994814814815	['A']
Q9NRU3	AlphaFold	67.28741860781909	['A']
P0C626	AlphaFold	88.41546325878595	['A']
P48146	AlphaFold	83.31151212004617	['A']
Q15527	AlphaFold	71.24414786365818	['A']
Q8NGW1	AlphaFold	82.71860687022901	['A']
Q9HCI7	AlphaFold	57.54269848554383	['A']
Q6EBC2	AlphaFold	81.36318431372548	['A']
Q3MIN7	AlphaFold	73.33113070350845	['A']
Q8NBI3	AlphaFold	59.130848708487086	['A']
P98171	AlphaFold	76.39453326107574	['A']
O95243	AlphaFold	60.44051917277036	['A']
Q8TDQ7	AlphaFold	97.67181361352215	['A']
Q9NUS5	AlphaFold	80.77948960302457	['A']
Q13630	AlphaFold	95.9549703908409	['A']
Q9UID6	AlphaFold	54.27444868856633	['A']
P41162	AlphaFold	56.703603581198706	['A']
Q5SQH8	AlphaFold	62.81880773786025	['A']
O95257	AlphaFold	88.11338898163606	['A']
Q9NP98	AlphaFold	58.23192738682205	['A']
P48634	AlphaFold	40.08218363051015	['A']
P55103	AlphaFold	78.9116523685192	['A']
Q8N264	AlphaFold	66.76658652218083	['A']
Q07889	AlphaFold	76.87428770949721	['A']
Q9BZZ5	AlphaFold	85.08664821944177	['A']
Q01546	AlphaFold	65.86431916738941	['A']
P43007	AlphaFold	81.0522293156282	['A']
Q8NGV5	AlphaFold	79.40799415418341	['A']
Q4KMX7	AlphaFold	29.696496572734198	['A']
Q9HCH3	AlphaFold	87.65885064935065	['A']
O15457	AlphaFold	73.80465451577803	['A']
Q9BXB1	AlphaFold	79.00917154128689	['A']
A0A0K0K1G6	AlphaFold	92.1957251908397	['A']
Q5T653	AlphaFold	86.10908818493151	['A']
Q9UI09	AlphaFold	95.98376751854904	['A']
Q9UBV8	AlphaFold	75.3933691588785	['A']
Q9NY26	AlphaFold	80.6177865448505	['A']
Q8TCV5	AlphaFold	67.91623445825932	['A']
P09668	AlphaFold	94.3248783269962	['A']
Q9NPB8	AlphaFold	87.50942178143713	['A']
Q6ZRP0	AlphaFold	58.51569672131148	['A']
P09683	AlphaFold	66.37238773274917	['A']
Q9NW15	AlphaFold	87.01682392273403	['A']
Q96MP8	AlphaFold	81.34982418524872	['A']
Q9UBX3	AlphaFold	72.37959035047794	['A']
Q96AE4	AlphaFold	64.94420289855071	['A']
Q3T8J9	AlphaFold	48.81560585197935	['A']
Q8N2M4	AlphaFold	89.8975160944206	['A']
Q8NB37	AlphaFold	94.66160954712363	['A']
O75348	AlphaFold	93.16314315352696	['A']
Q5VYJ5	AlphaFold	71.8490850446825	['A']
O43822	AlphaFold	80.30165489404642	['A']
Q9Y6H5	AlphaFold	52.57126936744847	['A']
Q8N7S6	AlphaFold	51.885137914913514	['A']
Q9H3M0	AlphaFold	80.67156546246477	['A']
Q9H1U4	AlphaFold	66.44517767653758	['A']
Q9Y4P1	AlphaFold	86.72462279293741	['A']
A6NJY1	AlphaFold	79.31414318706697	['A']
P60153	AlphaFold	80.84402224824356	['A']
Q9NP73	AlphaFold	53.412911306702775	['A']
P0CF75	AlphaFold	84.71615520282187	['A']
Q5VW32	AlphaFold	92.23212389380531	['A']
P62750	AlphaFold	89.6741185897436	['A']
Q6ZN44	AlphaFold	78.25559682103011	['A']
A0A0A6YYK6	AlphaFold	92.33958286358511	['A']
Q9H6R6	AlphaFold	86.68335722819594	['A']
Q3ZCQ2	AlphaFold	56.836760471204194	['A']
O94808	AlphaFold	92.5323037037037	['A']
P19484	AlphaFold	65.3295143011333	['A']
O15480	AlphaFold	74.25552363636363	['A']
Q9BZW2	AlphaFold	82.31582313801246	['A']
Q9BQ13	AlphaFold	86.78301199040769	['A']
Q4G0N8	AlphaFold	74.36702299695474	['A']
Q8IUF8	AlphaFold	90.81792797635045	['A']
Q8IYS4	AlphaFold	54.302789325121886	['A']
P17481	AlphaFold	65.05298200514139	['A']
Q96A33	AlphaFold	77.24794478527606	['A']
O60779	AlphaFold	81.27967288525427	['A']
Q8WXS4	AlphaFold	86.91000679347827	['A']
Q9Y6K9	AlphaFold	82.83266627078385	['A']
Q9H1V8	AlphaFold	81.63003854239663	['A']
Q5TCY1	AlphaFold	51.99394891748978	['A']
Q8NE79	AlphaFold	75.73802197802198	['A']
Q9UPG8	AlphaFold	55.25309019607843	['A']
P37023	AlphaFold	82.83821482986288	['A']
Q14188	AlphaFold	66.45447596988998	['A']
O95294	AlphaFold	88.58747313527181	['A']
P59922	AlphaFold	88.06731549067315	['A']
P01591	AlphaFold	87.07084584980237	['A']
P21127	AlphaFold	65.80869371446134	['A']
Q9ULW3	AlphaFold	78.06401366742597	['A']
Q8IYR0	AlphaFold	85.67979	['A']
P07686	AlphaFold	93.31769730941704	['A']
Q9NRX4	AlphaFold	90.93309352517986	['A']
P0DMR1	AlphaFold	70.27962104324565	['A']
Q9BXN2	AlphaFold	78.29143151390319	['A']
O75360	AlphaFold	70.50530878186969	['A']
P05091	AlphaFold	95.98292117854446	['A']
Q8NGZ6	AlphaFold	87.1951380753138	['A']
Q5T848	AlphaFold	59.01842171584584	['A']
Q16576	AlphaFold	91.26777053068483	['A']
Q9BT88	AlphaFold	76.46209363957597	['A']
Q8NBR9	AlphaFold	29.329938900203665	['A']
Q5T4B2	AlphaFold	89.56725749004819	['A']
Q5MNZ9	AlphaFold	78.4416266119578	['A']
Q7L7V1	AlphaFold	86.23234448951996	['A']
Q96QT6	AlphaFold	56.750583485282625	['A']
Q6WRX3	AlphaFold	90.36001496259351	['A']
Q8TC90	AlphaFold	50.378801589727914	['A']
Q8WTQ1	AlphaFold	84.04060606060607	['A']
Q9UL45	AlphaFold	83.7588647866956	['A']
O00270	AlphaFold	84.10633090614887	['A']
P0CJ78	AlphaFold	58.849795213106354	['A']
Q9C0D4	AlphaFold	43.26947431159852	['A']
Q9UBL6	AlphaFold	79.06492317023857	['A']
Q9NRN9	AlphaFold	92.60381325301206	['A']
P16562	AlphaFold	93.20425118234367	['A']
P48378	AlphaFold	68.73975302061123	['A']
Q96AQ1	AlphaFold	60.647917808219184	['A']
Q13368	AlphaFold	79.82203135065492	['A']
B2RBV5	AlphaFold	83.36144539614561	['A']
Q9UK23	AlphaFold	81.71756109979633	['A']
Q2NL98	AlphaFold	86.56619379844962	['A']
Q9Y3B2	AlphaFold	78.62127163781624	['A']
Q96S99	AlphaFold	85.74952010968921	['A']
P42127	AlphaFold	66.21726911618669	['A']
Q7Z2R9	AlphaFold	63.29788659793814	['A']
Q9Y3C6	AlphaFold	94.55581775700935	['A']
Q16204	AlphaFold	76.03679614251273	['A']
A0A0G2JRQ6	AlphaFold	90.4652125279642	['A']
Q96CH1	AlphaFold	78.3570384764866	['A']
Q9UL51	AlphaFold	72.15571826443858	['A']
Q8TC84	AlphaFold	92.40513372956909	['A']
Q8WXE9	AlphaFold	62.915169943820224	['A']
O00264	AlphaFold	84.27004581151833	['A']
Q96M02	AlphaFold	48.40285897201389	['A']
Q96FV3	AlphaFold	88.41006086142323	['A']
O95069	AlphaFold	76.7712706518474	['A']
A0A087X1G2	AlphaFold	60.256419104204745	['A']
Q9P1Y6	AlphaFold	46.72734040009564	['A']
Q9BSJ1	AlphaFold	86.99583150984682	['A']
Q9UPP1	AlphaFold	62.67945417220142	['A']
Q8NG84	AlphaFold	86.15569653614457	['A']
Q8N7F7	AlphaFold	74.71760200429492	['A']
Q8WXG1	AlphaFold	87.95683838383839	['A']
Q13432	AlphaFold	79.84727655099896	['A']
A0A1B0GWH4	AlphaFold	66.17120107444359	['A']
Q15043	AlphaFold	72.80011798636603	['A']
Q8WVJ9	AlphaFold	74.0807783018868	['A']
Q9Y345	AlphaFold	74.90913121143228	['A']
Q9Y4G8	AlphaFold	60.242214091218514	['A']
Q8NBQ5	AlphaFold	93.23267787839586	['A']
O15127	AlphaFold	77.72895793130066	['A']
O43361	AlphaFold	59.2551229120706	['A']
Q86XE3	AlphaFold	72.00105484247375	['A']
Q9BZC7	AlphaFold	72.33890713834491	['A']
O95727	AlphaFold	72.87522473700989	['A']
Q53GI3	AlphaFold	61.21302882483371	['A']
Q6PEX7	AlphaFold	61.16629562043796	['A']
Q8TAW3	AlphaFold	62.97771515434985	['A']
Q9C037	AlphaFold	83.5090284301607	['A']
P01036	AlphaFold	89.95834797891037	['A']
Q9ULC6	AlphaFold	94.74619790675547	['A']
Q6XD76	AlphaFold	71.49415498154981	['A']
A0A2R8Y747	AlphaFold	50.39175675675676	['A']
P27797	AlphaFold	89.67227125625183	['A']
Q8NGN3	AlphaFold	86.90365059744539	['A']
Q9HAH1	AlphaFold	64.85602105846495	['A']
Q5VWQ0	AlphaFold	63.13726066350711	['A']
Q8NI60	AlphaFold	70.82495851442118	['A']
Q92886	AlphaFold	66.75398450470392	['A']
P23297	AlphaFold	82.78687837837838	['A']
Q7Z5W3	AlphaFold	84.43837328767124	['A']
P04628	AlphaFold	86.82349494244856	['A']
E9PQX1	AlphaFold	84.28312629399586	['A']
Q3SXR2	AlphaFold	49.080042229729735	['A']
Q13426	AlphaFold	75.22989199255122	['A']
Q8WXF5	AlphaFold	77.68900275103164	['A']
P48436	AlphaFold	58.19906794645113	['A']
O00258	AlphaFold	78.09970503597123	['A']
Q9NUJ7	AlphaFold	93.35646601941747	['A']
Q15057	AlphaFold	81.9899951417004	['A']
Q8WVE6	AlphaFold	55.372278688524595	['A']
Q96JN8	AlphaFold	76.92827289017835	['A']
Q9NR71	AlphaFold	91.41534196547146	['A']
O60547	AlphaFold	94.63977003719988	['A']
P28329	AlphaFold	84.46568739205526	['A']
P30566	AlphaFold	96.92738169526781	['A']
Q6UVM3	AlphaFold	76.17916067146282	['A']
A0A0B4J280	AlphaFold	85.91590123456791	['A']
P42696	AlphaFold	69.2674289897511	['A']
Q8N7K0	AlphaFold	74.10199778024418	['A']
Q5T6V5	AlphaFold	96.142769286754	['A']
Q8N9F8	AlphaFold	72.70204183503684	['A']
Q9BTA0	AlphaFold	77.6064031007752	['A']
Q9H6K4	AlphaFold	82.86448079658605	['A']
P54792	AlphaFold	60.934970862470855	['A']
B2RUY7	AlphaFold	78.36577960140681	['A']
O95900	AlphaFold	86.39413338503296	['A']
Q8TD35	AlphaFold	72.56371202113607	['A']
Q96CD2	AlphaFold	91.23062380649267	['A']
Q15916	AlphaFold	58.771809015421105	['A']
O60235	AlphaFold	90.581421990172	['A']
P51826	AlphaFold	52.23966994232001	['A']
Q8WV19	AlphaFold	72.6408	['A']
Q8NEY8	AlphaFold	56.889327233584496	['A']
A0A096LP49	AlphaFold	44.65919544498082	['A']
Q9BXU8	AlphaFold	93.161534320323	['A']
Q9H4R4	AlphaFold	66.59474278544542	['A']
Q2VY69	AlphaFold	65.29573056994819	['A']
Q9H3T2	AlphaFold	72.28490746013668	['A']
A0AUZ9	AlphaFold	50.243343056436274	['A']
O75638	AlphaFold	47.841502029769956	['A']
Q92879	AlphaFold	68.13019769357497	['A']
Q9C0I3	AlphaFold	47.5456032133123	['A']
Q8IW19	AlphaFold	61.731391326146905	['A']
Q96C19	AlphaFold	75.28736898395722	['A']
Q6NSW5	AlphaFold	90.61023525280899	['A']
O75610	AlphaFold	78.08019832985387	['A']
Q16589	AlphaFold	80.57315557190144	['A']
Q92851	AlphaFold	69.95198550724638	['A']
Q7Z7B0	AlphaFold	67.79924581005585	['A']
Q96FX8	AlphaFold	82.35155378486056	['A']
Q5JU69	AlphaFold	88.2283604605002	['A']
P0CJ87	AlphaFold	63.76679078573683	['A']
Q96JM4	AlphaFold	53.69209578270193	['A']
Q15080	AlphaFold	82.33131856156919	['A']
P0C6S8	AlphaFold	86.26292479719359	['A']
P31644	AlphaFold	82.26977644492912	['A']
P61073	AlphaFold	82.80838916607269	['A']
P37235	AlphaFold	87.11114722753346	['A']
P20749	AlphaFold	73.16687331536389	['A']
P19876	AlphaFold	82.59142857142857	['A']
Q8IYK2	AlphaFold	77.48680861723447	['A']
Q0VDD5	AlphaFold	60.838187772925764	['A']
A6NCI5	AlphaFold	46.6623731138546	['A']
Q2NL67	AlphaFold	72.95210957808439	['A']
Q96MK2	AlphaFold	69.41084933730052	['A']
Q9UBC9	AlphaFold	52.86242733699921	['A']
Q96S66	AlphaFold	61.54294481337303	['A']
P23526	AlphaFold	98.23589413875598	['A']
Q8NGC4	AlphaFold	87.81034021871203	['A']
Q9BTC8	AlphaFold	79.05504531085353	['A']
Q8TCB0	AlphaFold	87.41430543815159	['A']
P58180	AlphaFold	89.27009368635439	['A']
A6NJ64	AlphaFold	55.20618363522799	['A']
Q9UNW1	AlphaFold	90.1599226006192	['A']
Q6UXB3	AlphaFold	75.77210816777041	['A']
P78536	AlphaFold	72.59531686358754	['A']
O95096	AlphaFold	64.76707902163687	['A']
Q12923	AlphaFold	60.21156319119387	['A']
Q9UKI3	AlphaFold	87.85079875518672	['A']
O75604	AlphaFold	68.55236572622779	['A']
Q92845	AlphaFold	83.72284888263792	['A']
A0A0D9SF12	AlphaFold	59.506163301141356	['A']
Q8WV24	AlphaFold	62.400428751576285	['A']
P58181	AlphaFold	89.03003601440577	['A']
Q96D42	AlphaFold	66.48462209302325	['A']
Q8NEZ5	AlphaFold	86.01897181294044	['A']
Q92844	AlphaFold	60.39346245530394	['A']
Q9P1V8	AlphaFold	48.48731734317343	['A']
Q96SB8	AlphaFold	80.75614272809393	['A']
Q6F5E7	AlphaFold	60.818074222668	['A']
Q9UKI2	AlphaFold	59.374938335046245	['A']
Q96C24	AlphaFold	68.54367572633552	['A']
Q6P050	AlphaFold	61.655338541666666	['A']
P28300	AlphaFold	68.62278683574878	['A']
A6NM03	AlphaFold	87.0770064724919	['A']
P78537	AlphaFold	89.52471511147812	['A']
Q6UXB2	AlphaFold	59.53315025906736	['A']
P0CJ92	AlphaFold	70.36100159936025	['A']
Q6Q4G3	AlphaFold	88.43126250000002	['A']
Q9UIQ6	AlphaFold	89.02116402755954	['A']
Q8WXK3	AlphaFold	92.06898619704903	['A']
Q8TDE3	AlphaFold	90.74561447811449	['A']
Q96HU1	AlphaFold	82.63874812718494	['A']
P31645	AlphaFold	85.43195249597423	['A']
P0CJ86	AlphaFold	63.706624685138536	['A']
Q7Z7B1	AlphaFold	86.87165213057563	['A']
Q9BT76	AlphaFold	52.897327478042655	['A']
Q5C9Z4	AlphaFold	70.07225610658772	['A']
Q92688	AlphaFold	79.00411210317459	['A']
Q8NGC5	AlphaFold	86.11100920810313	['A']
P23527	AlphaFold	88.00099283520983	['A']
P04198	AlphaFold	61.817016637980494	['A']
O75177	AlphaFold	51.32216037110669	['A']
Q86VD9	AlphaFold	87.6567304696194	['A']
Q96MK3	AlphaFold	86.49610918343743	['A']
P28472	AlphaFold	80.53614315679077	['A']
Q8TD08	AlphaFold	69.3901375711575	['A']
A6NCI4	AlphaFold	73.85023915816328	['A']
P36894	AlphaFold	83.27012580109187	['A']
Q9NPY3	AlphaFold	70.96993727785909	['A']
I3L273	AlphaFold	47.87784992420414	['A']
Q9BXU9	AlphaFold	55.154758889430106	['A']
A8MWA6	AlphaFold	50.76661331809088	['A']
B1AK53	AlphaFold	68.30996741660202	['A']
Q5JYT7	AlphaFold	64.86173204389874	['A']
A0A1B0GW35	AlphaFold	89.32930477528089	['A']
Q9NU02	AlphaFold	81.4741282597999	['A']
Q6PGN9	AlphaFold	57.70501834189289	['A']
O60234	AlphaFold	94.44746179966045	['A']
Q8TD20	AlphaFold	74.59714893617021	['A']
Q9ULL8	AlphaFold	48.1185692054984	['A']
Q96DB5	AlphaFold	84.47434731012659	['A']
Q9NR64	AlphaFold	79.06118784530388	['A']
Q8WVD3	AlphaFold	78.86875571356019	['A']
Q92878	AlphaFold	81.41937557988494	['A']
Q96SA4	AlphaFold	78.65296804932737	['A']
Q9H3T3	AlphaFold	74.76729938960845	['A']
Q86SX3	AlphaFold	64.77923117292049	['A']
Q30201	AlphaFold	88.64472065063649	['A']
Q9Y6Q6	AlphaFold	59.98297655232306	['A']
Q9H1M3	AlphaFold	61.656429075511646	['A']
Q9H3U7	AlphaFold	71.58088269120184	['A']
A6NHY2	AlphaFold	83.51886941910705	['A']
P20774	AlphaFold	78.56724989535371	['A']
Q6Y2X3	AlphaFold	60.8327019699982	['A']
P28328	AlphaFold	81.0824368378158	['A']
Q8WVE7	AlphaFold	78.64339552238806	['A']
Q9C0H6	AlphaFold	80.28958436944937	['A']
Q6ZRH7	AlphaFold	84.18513755598208	['A']
O60220	AlphaFold	87.27889322916667	['A']
D6RA61	AlphaFold	67.97082159063768	['A']
Q9H6K5	AlphaFold	42.66084963129208	['A']
P54793	AlphaFold	90.73576168929108	['A']
Q8NGN2	AlphaFold	84.06449785072293	['A']
Q0VDI3	AlphaFold	89.66100998238403	['A']
P17655	AlphaFold	89.45068476139791	['A']
P01037	AlphaFold	92.49624242424242	['A']
Q6PEY2	AlphaFold	90.73849029680365	['A']
Q96MF4	AlphaFold	59.08814843750001	['A']
Q15056	AlphaFold	62.125647668393775	['A']
Q13427	AlphaFold	57.68045037799582	['A']
Q6ZR37	AlphaFold	85.00989746876002	['A']
Q6P093	AlphaFold	95.64022790267938	['A']
P07320	AlphaFold	96.50627827278959	['A']
Q3B820	AlphaFold	66.74924675324677	['A']
O43374	AlphaFold	86.5492770705642	['A']
P04629	AlphaFold	78.95310154346059	['A']
Q8NBP0	AlphaFold	83.85468360005873	['A']
Q2VWA4	AlphaFold	53.59216764185603	['A']
A7E2S9	AlphaFold	80.24895000000001	['A']
Q92887	AlphaFold	81.43684570869672	['A']
P34932	AlphaFold	86.15091060353956	['A']
Q7Z5V6	AlphaFold	54.59335534213685	['A']
O15126	AlphaFold	79.87620470676129	['A']
Q9H611	AlphaFold	77.9793572740257	['A']
Q3MIV0	AlphaFold	40.665365853658535	['A']
Q15042	AlphaFold	78.30791179117912	['A']
P47710	AlphaFold	62.24301054018445	['A']
Q9NWS6	AlphaFold	83.49489550123981	['A']
P51172	AlphaFold	66.8206708697058	['A']
Q13433	AlphaFold	60.939389999999996	['A']
Q8TDI0	AlphaFold	64.35921713629988	['A']
Q6P087	AlphaFold	83.34730598669623	['A']
A6NCE7	AlphaFold	92.2621129503408	['A']
Q53EQ6	AlphaFold	69.30326171475343	['A']
A0A0B4J2B5	AlphaFold	93.151930758988	['A']
Q6ZU45	AlphaFold	72.41016403988421	['A']
P01023	AlphaFold	82.13790100904663	['A']
P11230	AlphaFold	79.7132634730539	['A']
P15056	AlphaFold	68.03876347708895	['A']
Q8N715	AlphaFold	69.17481991733911	['A']
Q6U841	AlphaFold	71.53751833878796	['A']
Q4G0X4	AlphaFold	89.56761996161228	['A']
Q6XCG6	AlphaFold	40.019987389659526	['A']
P61927	AlphaFold	89.78050257731958	['A']
Q96AP4	AlphaFold	80.32990030342435	['A']
Q96J65	AlphaFold	77.89011580127008	['A']
Q9H6F2	AlphaFold	81.03881175468484	['A']
O14576	AlphaFold	71.6526319890902	['A']
Q9Y3C7	AlphaFold	93.4953542600897	['A']
A8MUU1	AlphaFold	96.38637865311307	['A']
Q5VUJ9	AlphaFold	65.7171018651363	['A']
P42126	AlphaFold	90.34058134490238	['A']
Q8NG85	AlphaFold	91.42208635996771	['A']
P14406	AlphaFold	88.06657099697887	['A']
O75822	AlphaFold	69.63386085252328	['A']
P42898	AlphaFold	89.16518053971872	['A']
Q9Y4E1	AlphaFold	48.17757745098039	['A']
Q6IQ49	AlphaFold	65.72702158273383	['A']
Q16563	AlphaFold	83.1512289395441	['A']
Q8WVH0	AlphaFold	77.02790032679738	['A']
A6NJL1	AlphaFold	60.32386816555953	['A']
Q96FV2	AlphaFold	94.32209032651815	['A']
A6NHT5	AlphaFold	62.62165171898355	['A']
Q96DN6	AlphaFold	44.011274358614884	['A']
P49715	AlphaFold	63.673683018867926	['A']
A6NDA9	AlphaFold	78.13678495386797	['A']
Q9C0D5	AlphaFold	62.66621010357218	['A']
P0CJ79	AlphaFold	69.87817096058693	['A']
Q9UKG9	AlphaFold	97.2347914979757	['A']
Q8IY17	AlphaFold	69.75415110356536	['A']
Q9UPQ4	AlphaFold	87.93438051980824	['A']
Q9BSK4	AlphaFold	89.25735487616099	['A']
Q1T7F1	AlphaFold	54.89366013071895	['A']
P54750	AlphaFold	81.17947759461342	['A']
Q9Y3B3	AlphaFold	85.04912626832018	['A']
O14562	AlphaFold	71.66194278394534	['A']
Q8N729	AlphaFold	58.73014890282131	['A']
Q14406	AlphaFold	75.67090960134756	['A']
Q63HK5	AlphaFold	55.51287366012285	['A']
Q9UK22	AlphaFold	88.64129676870749	['A']
Q6P0N0	AlphaFold	48.90185802605432	['A']
Q8IUQ0	AlphaFold	81.9977080443828	['A']
A0A0G2JN53	AlphaFold	65.12026203966005	['A']
Q05084	AlphaFold	70.67898486430063	['A']
P59923	AlphaFold	58.02490909090909	['A']
O95295	AlphaFold	87.31652631578946	['A']
Q96A26	AlphaFold	64.04820809248554	['A']
Q6UXZ4	AlphaFold	74.94113593539704	['A']
Q9Y4R8	AlphaFold	85.12546610826742	['A']
P05090	AlphaFold	90.84974598930481	['A']
Q86XP3	AlphaFold	67.24191087196468	['A']
Q4ZJI4	AlphaFold	78.7145242324283	['A']
Q6ZN79	AlphaFold	64.17031301482702	['A']
Q8TAB3	AlphaFold	68.74771728102807	['A']
Q9NRX5	AlphaFold	78.21899576868829	['A']
Q03393	AlphaFold	96.14087826086957	['A']
Q8TCZ7	AlphaFold	56.64023696682465	['A']
Q9ULW2	AlphaFold	81.04339742189207	['A']
P26885	AlphaFold	89.86475887170154	['A']
P17480	AlphaFold	78.46288949130921	['A']
P60608	AlphaFold	55.38857108081792	['A']
Q8IYS5	AlphaFold	81.46089600742805	['A']
P58397	AlphaFold	66.13396686238237	['A']
P31321	AlphaFold	87.2025907590759	['A']
Q9HCE5	AlphaFold	80.53087217225402	['A']
Q7Z2D5	AlphaFold	56.14799862566569	['A']
A8MYV0	AlphaFold	72.07507823129251	['A']
Q8N2N9	AlphaFold	61.26183289914402	['A']
Q6E213	AlphaFold	94.18667777777777	['A']
Q8NEC7	AlphaFold	84.78720224944767	['A']
O15481	AlphaFold	75.58668008784772	['A']
Q07687	AlphaFold	60.89619008264463	['A']
Q9Y6K8	AlphaFold	78.97643709205492	['A']
Q66LE6	AlphaFold	91.80993171264683	['A']
F2Z333	AlphaFold	77.61800000000001	['A']
P01584	AlphaFold	75.92467099165894	['A']
Q6MZZ7	AlphaFold	82.83674435812061	['A']
Q8WXS5	AlphaFold	60.07407273918742	['A']
Q15283	AlphaFold	84.20433220438817	['A']
Q96HM7	AlphaFold	72.0162634866553	['A']
Q5JPE7	AlphaFold	78.8758236611688	['A']
Q96A32	AlphaFold	84.57639159789946	['A']
Q9BX84	AlphaFold	65.56723033501044	['A']
O43189	AlphaFold	72.46537138927098	['A']
Q96QA6	AlphaFold	90.87594537815126	['A']
