protid	pdb_origin	pdb_confidence	pdb_chains
Q9H081	AlphaFold	87.62024808033077	['A']
A6NK44	AlphaFold	88.96849453978159	['A']
Q9NZJ0	AlphaFold	63.43931622397703	['A']
Q96IZ7	AlphaFold	58.599311994113314	['A']
Q9P255	AlphaFold	73.5586064998831	['A']
E9PB15	AlphaFold	70.76673378076063	['A']
Q14533	AlphaFold	74.3080293116985	['A']
P22083	AlphaFold	74.18034819937992	['A']
Q8TEK3	AlphaFold	54.039277710739526	['A']
P78414	AlphaFold	55.770305191100974	['A']
Q14055	AlphaFold	55.63427262813522	['A']
Q9UHE8	AlphaFold	84.30931963146705	['A']
P0DN37	AlphaFold	96.57765258215962	['A']
Q32P41	AlphaFold	80.37771707317073	['A']
Q53TN4	AlphaFold	87.28666815742396	['A']
O60667	AlphaFold	65.58300296345077	['A']
P61421	AlphaFold	87.13853375527425	['A']
P29459	AlphaFold	79.35290825158683	['A']
P12544	AlphaFold	91.46294378698224	['A']
A0A3B3IU46	AlphaFold	61.91859941234083	['A']
Q8N5N4	AlphaFold	67.16101357466063	['A']
P49756	AlphaFold	68.54798634812288	['A']
P10145	AlphaFold	89.02164736164737	['A']
Q9NRI7	AlphaFold	88.58175675675677	['A']
Q15773	AlphaFold	65.40579348931841	['A']
O43451	AlphaFold	93.5625065749545	['A']
Q9ULJ3	AlphaFold	54.58412095808384	['A']
P61018	AlphaFold	88.79335343787696	['A']
Q8NBT2	AlphaFold	91.39336495888678	['A']
O95758	AlphaFold	71.94595668729177	['A']
O00233	AlphaFold	83.87595141700406	['A']
A0A0B4J200	AlphaFold	89.22016129032255	['A']
Q8N7C0	AlphaFold	86.8934548400162	['A']
Q9BVG9	AlphaFold	82.57802611752888	['A']
Q96JP5	AlphaFold	51.41912260967379	['A']
A8MPX8	AlphaFold	70.6093768604882	['A']
Q8IWX7	AlphaFold	88.93241873278237	['A']
Q9Y676	AlphaFold	83.56236003861005	['A']
Q9H479	AlphaFold	94.75109589041097	['A']
P07148	AlphaFold	94.95010040160642	['A']
P0C881	AlphaFold	71.61546365561045	['A']
Q13129	AlphaFold	56.69634755258502	['A']
A8MXT2	AlphaFold	75.32248675246026	['A']
O75525	AlphaFold	69.77843738590727	['A']
Q6NUJ2	AlphaFold	58.557184466019415	['A']
Q8NHW5	AlphaFold	79.83770186335404	['A']
Q5T2R2	AlphaFold	78.75094403444035	['A']
Q5T7M4	AlphaFold	73.74229960578185	['A']
Q3KNS1	AlphaFold	78.96427103718199	['A']
P62854	AlphaFold	86.37949561403508	['A']
Q8NFT6	AlphaFold	54.878599279508364	['A']
Q8IZD4	AlphaFold	58.18545454545455	['A']
Q5JVL4	AlphaFold	84.06844342331993	['A']
P07996	AlphaFold	84.18626755113323	['A']
P42574	AlphaFold	86.35735772357724	['A']
Q6ZSI9	AlphaFold	86.70026776338817	['A']
P31997	AlphaFold	87.28203572757722	['A']
Q8TEE9	AlphaFold	57.079324693042295	['A']
Q8NH57	AlphaFold	86.82841632653061	['A']
Q8NFL0	AlphaFold	87.37400554187192	['A']
P07202	AlphaFold	84.39631062594998	['A']
Q8IX21	AlphaFold	55.79973996547259	['A']
O75900	AlphaFold	77.65515297906602	['A']
Q6PJW8	AlphaFold	52.966409703504034	['A']
O95600	AlphaFold	50.45749545619774	['A']
O43246	AlphaFold	80.50591371084838	['A']
Q9H079	AlphaFold	70.68767594108019	['A']
Q86WD7	AlphaFold	86.90294762484776	['A']
Q8TE12	AlphaFold	70.65297523427043	['A']
Q8IZD0	AlphaFold	60.738980751025565	['A']
P35908	AlphaFold	66.73293414475114	['A']
P52788	AlphaFold	95.17952019330342	['A']
Q49MI3	AlphaFold	79.49561136363637	['A']
P16860	AlphaFold	60.62769379844961	['A']
Q969D9	AlphaFold	79.87258064516129	['A']
A8MT69	AlphaFold	93.96958730158732	['A']
P20336	AlphaFold	84.04675398633256	['A']
Q8TBZ9	AlphaFold	80.82082330284062	['A']
Q9UGN5	AlphaFold	82.72345391903531	['A']
P05997	AlphaFold	53.102552502453385	['A']
Q96FJ2	AlphaFold	95.47579092159559	['A']
O14901	AlphaFold	48.57073411154346	['A']
Q9H8Y1	AlphaFold	70.8945063520871	['A']
Q6NT89	AlphaFold	70.50916515426498	['A']
A6NDR6	AlphaFold	62.64907337723424	['A']
Q8TAF5	AlphaFold	44.9279113018598	['A']
Q3ZCT1	AlphaFold	82.36141775219632	['A']
P16519	AlphaFold	92.5178178521056	['A']
Q8N7C4	AlphaFold	71.85567076429716	['A']
Q9Y6W8	AlphaFold	74.83444933920705	['A']
Q99943	AlphaFold	91.25261083743841	['A']
Q9NRE1	AlphaFold	81.31460076045627	['A']
P63151	AlphaFold	92.50806655665565	['A']
O43497	AlphaFold	59.18864360837038	['A']
Q9ULK2	AlphaFold	50.98721858434674	['A']
Q92802	AlphaFold	54.7012478956229	['A']
P21439	AlphaFold	83.4898376428142	['A']
Q9UBD3	AlphaFold	82.36031927023946	['A']
Q96AY4	AlphaFold	68.86105196784195	['A']
Q99956	AlphaFold	78.17536842105262	['A']
Q92817	AlphaFold	73.17541804992008	['A']
Q5VWX1	AlphaFold	70.28684248817751	['A']
P00352	AlphaFold	98.02984715025906	['A']
P06737	AlphaFold	92.89472331727261	['A']
Q15777	AlphaFold	95.36714830508474	['A']
Q86XU0	AlphaFold	60.00052598491199	['A']
Q99598	AlphaFold	82.75443919209283	['A']
Q9Y4X4	AlphaFold	50.836550500161344	['A']
A6NFD8	AlphaFold	66.26459516298634	['A']
A0A0K0K1C0	AlphaFold	90.49695991091315	['A']
Q9HAU5	AlphaFold	76.88875241033551	['A']
Q9H5H4	AlphaFold	64.39765665641995	['A']
O14647	AlphaFold	60.626535824707624	['A']
Q8IVP9	AlphaFold	68.78931216931217	['A']
Q9UMX2	AlphaFold	65.8550491973071	['A']
Q5T013	AlphaFold	96.32612301957128	['A']
A6NEN9	AlphaFold	82.62030769230768	['A']
P32243	AlphaFold	61.01345045045044	['A']
A6NKB5	AlphaFold	57.649168214777966	['A']
P21217	AlphaFold	90.5942205833054	['A']
O43290	AlphaFold	64.31308554292929	['A']
Q92750	AlphaFold	56.60936343681405	['A']
P56706	AlphaFold	89.5617212518195	['A']
P10747	AlphaFold	81.40655542986424	['A']
Q9H078	AlphaFold	73.36114780725501	['A']
P40616	AlphaFold	92.1664619678995	['A']
O15015	AlphaFold	51.08036673773987	['A']
P41252	AlphaFold	88.87275397917075	['A']
P24386	AlphaFold	80.55258798366711	['A']
P10745	AlphaFold	85.34703913545272	['A']
P43490	AlphaFold	94.10414777070065	['A']
O43286	AlphaFold	88.12617748510505	['A']
Q2T9J0	AlphaFold	84.09416007668345	['A']
P60507	AlphaFold	66.22116699325059	['A']
Q8IVF6	AlphaFold	72.80995677945172	['A']
O00142	AlphaFold	84.96878440366972	['A']
Q9H293	AlphaFold	79.12796061884669	['A']
P0DPB6	AlphaFold	86.58182330827067	['A']
Q9Y5S1	AlphaFold	79.23649942234692	['A']
Q6ZV89	AlphaFold	71.40068651275821	['A']
Q14641	AlphaFold	49.155457909343205	['A']
Q8IUC8	AlphaFold	91.9794300979519	['A']
Q6ZN28	AlphaFold	70.74607678729038	['A']
P02786	AlphaFold	86.80981302170284	['A']
Q8IUA0	AlphaFold	85.93583203732504	['A']
Q8TDM5	AlphaFold	82.18084632516705	['A']
Q5T8P6	AlphaFold	58.35134350763072	['A']
P07359	AlphaFold	64.26757431629014	['A']
P61962	AlphaFold	93.3328216374269	['A']
A6NHQ4	AlphaFold	58.52632129963898	['A']
Q6UXF7	AlphaFold	80.70383050847458	['A']
Q9BXS4	AlphaFold	66.39017357001973	['A']
Q96HR9	AlphaFold	72.37519033232628	['A']
Q92633	AlphaFold	84.5020444290177	['A']
Q12999	AlphaFold	89.40712252475245	['A']
Q6P9B6	AlphaFold	86.5317978782803	['A']
Q96JD6	AlphaFold	93.18138748542557	['A']
A0A1B0GUU1	AlphaFold	82.28208227228207	['A']
Q9HCC9	AlphaFold	62.25056749148021	['A']
Q8NB66	AlphaFold	61.78308980472299	['A']
P49590	AlphaFold	88.44321634494861	['A']
Q96MW1	AlphaFold	77.40640880858273	['A']
Q9Y6N8	AlphaFold	77.86110380234237	['A']
O75443	AlphaFold	77.34554886411067	['A']
Q902F9	AlphaFold	68.68399028077754	['A']
P36542	AlphaFold	87.85267702936096	['A']
Q68DN1	AlphaFold	35.029633999365686	['A']
O94905	AlphaFold	85.39244168547779	['A']
A6NLP5	AlphaFold	84.09880546075085	['A']
Q92551	AlphaFold	76.00081580443434	['A']
P30872	AlphaFold	79.20054533288724	['A']
Q15370	AlphaFold	93.16773072747014	['A']
Q9NZJ5	AlphaFold	59.933892548841435	['A']
Q53HI1	AlphaFold	88.67814729041223	['A']
Q15628	AlphaFold	84.90635269709543	['A']
Q8N6D2	AlphaFold	71.14094615786723	['A']
Q96L33	AlphaFold	85.68689636462291	['A']
A0A1B0GTS1	AlphaFold	66.07693251533743	['A']
Q9P244	AlphaFold	70.58549714680962	['A']
P15172	AlphaFold	60.892347107438006	['A']
O95881	AlphaFold	87.27801035502958	['A']
P47874	AlphaFold	94.76293323330832	['A']
P35548	AlphaFold	68.69574165029468	['A']
P35212	AlphaFold	75.43368261199696	['A']
Q8NCX0	AlphaFold	74.49174661336886	['A']
Q92536	AlphaFold	82.69635138507613	['A']
Q8IVT5	AlphaFold	60.747911154435315	['A']
Q15303	AlphaFold	73.09161500340103	['A']
P18627	AlphaFold	78.2534908911866	['A']
Q7Z4G4	AlphaFold	88.51137592788972	['A']
P31276	AlphaFold	58.415118236472935	['A']
Q14627	AlphaFold	86.71280076997114	['A']
Q9BXA7	AlphaFold	81.41462487153134	['A']
Q8TCU3	AlphaFold	88.06896523628463	['A']
Q96HL8	AlphaFold	72.94104540251813	['A']
O43196	AlphaFold	81.48225761984989	['A']
Q8NBF6	AlphaFold	73.83473777602524	['A']
Q9BV57	AlphaFold	96.69326086956524	['A']
P57087	AlphaFold	83.215669527897	['A']
Q8NEA4	AlphaFold	89.32952533675432	['A']
Q16540	AlphaFold	92.61703821656052	['A']
Q96M20	AlphaFold	68.84526936026936	['A']
Q9NR90	AlphaFold	62.56175779253961	['A']
Q8WVK7	AlphaFold	88.12310865191148	['A']
Q02509	AlphaFold	67.9323923312031	['A']
O95936	AlphaFold	56.66929797191888	['A']
Q9UBC3	AlphaFold	73.57542614904061	['A']
Q8TC71	AlphaFold	75.19526377217554	['A']
P35414	AlphaFold	82.57801801801801	['A']
Q96JN2	AlphaFold	69.651064171123	['A']
Q8IYI0	AlphaFold	66.88957790192428	['A']
Q9BT40	AlphaFold	88.28987798114254	['A']
Q9H4Q3	AlphaFold	53.8029363252781	['A']
Q96J84	AlphaFold	75.58753864447087	['A']
Q9HCS2	AlphaFold	91.22531749764816	['A']
Q9C000	AlphaFold	70.11619643469318	['A']
A6NFY7	AlphaFold	77.54605993340732	['A']
Q96JC4	AlphaFold	72.97956809063017	['A']
Q11206	AlphaFold	88.96313315926893	['A']
Q9NYH9	AlphaFold	83.13571948998178	['A']
Q9HCG7	AlphaFold	89.89008015215325	['A']
Q6PIZ9	AlphaFold	64.54264963012777	['A']
Q8NB14	AlphaFold	77.4037881376617	['A']
Q9BXA6	AlphaFold	94.09979391100703	['A']
A6NFC9	AlphaFold	60.335597585513085	['A']
Q9GZW5	AlphaFold	55.42203665139525	['A']
Q8WWY3	AlphaFold	77.46142526369951	['A']
O75586	AlphaFold	75.6601995012469	['A']
P32971	AlphaFold	79.77601421541826	['A']
Q92523	AlphaFold	92.38352950687147	['A']
P51959	AlphaFold	87.41162829635832	['A']
Q86YL7	AlphaFold	58.160452991453	['A']
Q9BU20	AlphaFold	90.76223880597014	['A']
P41586	AlphaFold	76.09446457112413	['A']
Q8N6N7	AlphaFold	92.46800872093021	['A']
P03951	AlphaFold	86.15252492370296	['A']
P09529	AlphaFold	74.71502049826553	['A']
Q9H0D6	AlphaFold	78.19172156862744	['A']
P10720	AlphaFold	76.81883519206939	['A']
E9PRG8	AlphaFold	76.37624248496994	['A']
P43378	AlphaFold	87.43147445255475	['A']
Q86UV6	AlphaFold	88.58098196392787	['A']
O75792	AlphaFold	87.71723286504897	['A']
A6NKD2	AlphaFold	75.64049067315491	['A']
O95841	AlphaFold	78.47255201804964	['A']
Q5TGZ0	AlphaFold	73.48056542810986	['A']
Q9P2K8	AlphaFold	74.48081565944508	['A']
Q08379	AlphaFold	75.98381680353758	['A']
Q9BY07	AlphaFold	69.24064207803892	['A']
Q96RQ1	AlphaFold	81.31559078771694	['A']
P43146	AlphaFold	68.40774280333603	['A']
Q6ZVD8	AlphaFold	75.45940644156856	['A']
P52739	AlphaFold	48.02859652625274	['A']
Q9HBM6	AlphaFold	68.10472623966942	['A']
P0C7M7	AlphaFold	89.4546082451975	['A']
Q9UQC9	AlphaFold	87.00465929263963	['A']
A8MT33	AlphaFold	80.88163977095263	['A']
P31513	AlphaFold	95.44800472813237	['A']
Q9UF47	AlphaFold	75.65246339910884	['A']
Q86VQ0	AlphaFold	63.846937731522324	['A']
P80723	AlphaFold	52.27197864321607	['A']
P04437	AlphaFold	87.59904963041181	['A']
Q95460	AlphaFold	88.45604609290602	['A']
Q8IUG5	AlphaFold	60.44791599999999	['A']
P53779	AlphaFold	80.35888286334058	['A']
Q9BVW6	AlphaFold	66.95088059701492	['A']
Q9UBN7	AlphaFold	77.4958288131916	['A']
Q6ZR03	AlphaFold	27.24667878237165	['A']
A0PK00	AlphaFold	90.421148981026	['A']
P29016	AlphaFold	90.786004601227	['A']
Q0VDE8	AlphaFold	68.8118263473054	['A']
Q6S545	AlphaFold	63.47758815232723	['A']
Q8TDF6	AlphaFold	77.20823093018832	['A']
Q6RFH5	AlphaFold	83.53727364185112	['A']
Q9BZM4	AlphaFold	82.87017802644965	['A']
P47902	AlphaFold	68.63682730923695	['A']
Q9UNW9	AlphaFold	67.59584807190491	['A']
Q8WXD5	AlphaFold	86.85924184988627	['A']
Q9Y4E8	AlphaFold	76.45257432005062	['A']
Q96ME1	AlphaFold	73.91085663487958	['A']
Q9UK17	AlphaFold	71.27876526458617	['A']
Q9Y4F4	AlphaFold	62.04087921179302	['A']
O75368	AlphaFold	95.3009866962306	['A']
P0CH99	AlphaFold	61.56649484536082	['A']
Q5QP82	AlphaFold	70.97250411474253	['A']
Q9H8S5	AlphaFold	71.2770618120237	['A']
O95263	AlphaFold	75.36589547941261	['A']
P20594	AlphaFold	83.93686226964114	['A']
Q99501	AlphaFold	60.98937120470127	['A']
Q8NDG6	AlphaFold	81.2205850675429	['A']
P60985	AlphaFold	58.933959131545336	['A']
Q9HBB8	AlphaFold	69.95847094801223	['A']
Q5BIV9	AlphaFold	54.65780821917808	['A']
Q8TEU7	AlphaFold	61.88161700437028	['A']
Q9NXB9	AlphaFold	87.67705689725747	['A']
O43745	AlphaFold	87.99921469284358	['A']
P58215	AlphaFold	83.91369088416724	['A']
Q9BYD9	AlphaFold	94.20368604246433	['A']
A4FU69	AlphaFold	67.80862917110765	['A']
P0DUB6	AlphaFold	96.54873008090219	['A']
Q8NA75	AlphaFold	83.97301856072941	['A']
Q9NZM4	AlphaFold	43.24441352778026	['A']
P0C7U0	AlphaFold	62.312124685929646	['A']
P43351	AlphaFold	70.26487503856835	['A']
B2RXF0	AlphaFold	81.53808602867623	['A']
Q03013	AlphaFold	98.25123751387346	['A']
Q12888	AlphaFold	44.72761198021126	['A']
P49640	AlphaFold	59.0271961047683	['A']
P53618	AlphaFold	82.21382176635142	['A']
P10721	AlphaFold	78.83606213592233	['A']
Q9Y5B8	AlphaFold	93.18917560321715	['A']
P0C7X3	AlphaFold	55.47870768110666	['A']
Q9P219	AlphaFold	65.92963284420857	['A']
P41595	AlphaFold	71.73610165051088	['A']
Q9NSE2	AlphaFold	73.15692956349206	['A']
Q9Y2K1	AlphaFold	50.29405381792766	['A']
P16383	AlphaFold	73.36153184713376	['A']
Q08426	AlphaFold	95.15055555555557	['A']
Q7Z429	AlphaFold	71.61188078108943	['A']
P29371	AlphaFold	74.13917142080957	['A']
O96008	AlphaFold	80.25866141732284	['A']
Q6ZW76	AlphaFold	68.49445413116703	['A']
Q7RTX0	AlphaFold	87.42855728214502	['A']
Q96HB5	AlphaFold	56.06141235813367	['A']
Q0VAM2	AlphaFold	87.1409994861254	['A']
Q8N0Z3	AlphaFold	57.64665483059624	['A']
Q8N2M8	AlphaFold	60.43635927701954	['A']
P30740	AlphaFold	92.93015282392027	['A']
Q8N7Q2	AlphaFold	36.580313588850174	['A']
Q9H4I2	AlphaFold	60.892320043543336	['A']
Q02080	AlphaFold	61.73354411764706	['A']
O75191	AlphaFold	96.14983187134504	['A']
P0CJ74	AlphaFold	84.86804347826087	['A']
Q9NR82	AlphaFold	57.425747494432066	['A']
Q0ZLH3	AlphaFold	68.6005452601568	['A']
Q6PI73	AlphaFold	86.22234497698348	['A']
Q14392	AlphaFold	86.39738915281076	['A']
Q8NGC8	AlphaFold	90.13609931918302	['A']
Q8N7H1	AlphaFold	62.47400634249472	['A']
Q8NGC9	AlphaFold	86.76812548113935	['A']
P80294	AlphaFold	79.036120906801	['A']
P26447	AlphaFold	85.1867277167277	['A']
Q99935	AlphaFold	53.44590461378952	['A']
Q9ULL4	AlphaFold	81.46258632549181	['A']
P42857	AlphaFold	61.180454854039375	['A']
P00325	AlphaFold	97.91977052707063	['A']
Q9C0F1	AlphaFold	68.96510858995138	['A']
P59536	AlphaFold	84.1940383862123	['A']
P42658	AlphaFold	87.13975446752869	['A']
Q8N0V1	AlphaFold	43.702433206106875	['A']
P01588	AlphaFold	87.05697131420946	['A']
Q8N0W5	AlphaFold	72.51119880546075	['A']
B7ZW38	AlphaFold	70.92264823896568	['A']
Q5UIP0	AlphaFold	53.76800873907615	['A']
Q9NPC1	AlphaFold	81.76891710231516	['A']
Q9NP95	AlphaFold	83.30027710843373	['A']
Q8NGT0	AlphaFold	81.25783923597294	['A']
Q8TCT0	AlphaFold	88.62644280968202	['A']
Q9ULY5	AlphaFold	85.39771070615035	['A']
Q8N9R0	AlphaFold	45.32272146118722	['A']
Q5RL73	AlphaFold	68.8618656207367	['A']
Q13946	AlphaFold	79.05737084398976	['A']
Q96KQ7	AlphaFold	68.98788752158895	['A']
A4D1N5	AlphaFold	40.31852916314455	['A']
A0A075B6K2	AlphaFold	88.90345977011495	['A']
P0C5Y4	AlphaFold	45.92074698795181	['A']
Q9BYG0	AlphaFold	91.91577084003863	['A']
P85298	AlphaFold	76.21322316234797	['A']
Q8N1H7	AlphaFold	59.60515334863342	['A']
Q15648	AlphaFold	51.29562335791168	['A']
Q6RW13	AlphaFold	80.80903986981285	['A']
A8K0Z3	AlphaFold	66.36243723554303	['A']
Q9Y566	AlphaFold	48.94309616838921	['A']
O43556	AlphaFold	73.26338461538462	['A']
Q9HBU6	AlphaFold	85.24746525847694	['A']
Q99880	AlphaFold	87.44870408163266	['A']
Q7Z6I8	AlphaFold	55.83242015613911	['A']
Q9UFV3	AlphaFold	42.410095510983766	['A']
Q96EK4	AlphaFold	69.45043064182195	['A']
Q9H7B4	AlphaFold	97.34619270072992	['A']
Q8N3R9	AlphaFold	76.97135075450863	['A']
Q92902	AlphaFold	81.07527399713467	['A']
Q8WWA1	AlphaFold	51.49824902723736	['A']
A0A0C4DH39	AlphaFold	91.32578774617069	['A']
Q969L2	AlphaFold	84.15024390243903	['A']
Q16627	AlphaFold	86.46967914438501	['A']
Q9UHB9	AlphaFold	79.99575562700964	['A']
Q5SY16	AlphaFold	77.51265865901757	['A']
Q1W6H9	AlphaFold	61.858857622847545	['A']
Q9NQ34	AlphaFold	72.73281823939202	['A']
Q14781	AlphaFold	57.18263867684478	['A']
Q96JZ2	AlphaFold	63.93659115820242	['A']
Q9H347	AlphaFold	56.58175844051447	['A']
P15514	AlphaFold	67.76264073694985	['A']
Q9BVN2	AlphaFold	54.58040223957567	['A']
Q9UI12	AlphaFold	88.04231377551021	['A']
P59044	AlphaFold	79.36339775021632	['A']
Q96H55	AlphaFold	76.54711566045118	['A']
Q8TAA1	AlphaFold	50.99805644644002	['A']
Q33E94	AlphaFold	66.6760006824774	['A']
O75409	AlphaFold	64.47921024546426	['A']
O14578	AlphaFold	70.15278243193298	['A']
Q96S55	AlphaFold	72.19322867298578	['A']
Q7Z5Y7	AlphaFold	71.25222954749775	['A']
P78539	AlphaFold	84.62926234054353	['A']
Q96DA6	AlphaFold	87.54301822323461	['A']
P60411	AlphaFold	37.747377535873326	['A']
P14384	AlphaFold	90.7734520471116	['A']
P51828	AlphaFold	77.17952595401755	['A']
Q9UL63	AlphaFold	90.0601978537894	['A']
Q9NWS9	AlphaFold	57.89225450319582	['A']
A3KMH1	AlphaFold	79.02829826650787	['A']
O14579	AlphaFold	89.91614527445316	['A']
Q96Q42	AlphaFold	75.16703938713923	['A']
Q9NPB6	AlphaFold	73.9839650588682	['A']
Q03405	AlphaFold	81.6569095869057	['A']
A6NDY0	AlphaFold	66.85241008874358	['A']
Q9GZV4	AlphaFold	88.22027350427351	['A']
P0DN84	AlphaFold	85.4103345724907	['A']
A0A0U1RR11	AlphaFold	70.41464285714285	['A']
Q96BY6	AlphaFold	76.41901800980281	['A']
Q9BYJ4	AlphaFold	86.40517691342535	['A']
Q9BW27	AlphaFold	84.50322127255461	['A']
P46777	AlphaFold	94.44820703933746	['A']
Q969M7	AlphaFold	90.07660148347944	['A']
Q8N3G9	AlphaFold	79.11675588235293	['A']
P0CI00	AlphaFold	59.937441285537695	['A']
Q9P2H3	AlphaFold	92.46297005795235	['A']
Q1ZZU3	AlphaFold	59.023625730994155	['A']
P10914	AlphaFold	66.9511796875	['A']
Q8WY50	AlphaFold	31.032121724429416	['A']
P17706	AlphaFold	86.09253302025242	['A']
